1446,0.028383,0.041323,0.966673
1462,0.028383,0.043154,0.966673
1478,0.028261,0.044742,0.96472
1493,0.027895,0.037905,0.973997
1509,0.02997,0.040591,0.968748
1524,0.028749,0.038516,0.971678
1540,0.027162,0.043032,0.974242
1556,0.02997,0.040103,0.967161
1572,0.02643,0.038516,0.974486
1587,0.02997,0.046084,0.969358
1603,0.026918,0.041445,0.968748
1618,0.027651,0.042788,0.968626
1634,0.023622,0.044742,0.972044
1650,0.02936,0.040347,0.969358
1665,0.029238,0.045962,0.965452
1681,0.028383,0.045962,0.976439
1696,0.029604,0.040835,0.968016
1712,0.029238,0.041934,0.972166
1728,0.030458,0.044619,0.9718
1743,0.029604,0.045718,0.969114
1759,0.027773,0.041567,0.972288
1774,0.027284,0.040591,0.968382
1790,0.030092,0.040225,0.969725
1806,0.033022,0.046695,0.970701
1821,0.02704,0.040103,0.964231
1837,0.025575,0.041323,0.974486
1853,0.027895,0.040957,0.967039
1868,0.032045,0.042788,0.966184
1884,0.028261,0.044742,0.97412
1900,0.027284,0.040347,0.973875
1915,0.025697,0.04291,0.96533
1931,0.028627,0.04523,0.971556
1946,0.028871,0.035342,0.973265
1962,0.026796,0.043154,0.966673
1978,0.02997,0.037051,0.968016
1993,0.031679,0.03876,0.973875
2009,0.031069,0.044131,0.968382
2024,0.026308,0.043765,0.971922
2040,0.030703,0.039126,0.969236
2056,0.031435,0.046084,0.971068
2072,0.030703,0.0423,0.97412
2087,0.031313,0.047183,0.975462
2103,0.029726,0.042544,0.971922
2118,0.028505,0.037905,0.966307
2134,0.028749,0.038149,0.965208
2149,0.028993,0.045108,0.972777
2165,0.032167,0.039248,0.96594
2181,0.027773,0.038638,0.967894
2196,0.025697,0.040957,0.969969
2212,0.031069,0.041323,0.965208
2228,0.029604,0.03998,0.968748
2243,0.028017,0.04291,0.969358
2259,0.027651,0.045962,0.96887
2275,0.029726,0.04291,0.970457
2290,0.025697,0.04291,0.969114
2306,0.030092,0.043643,0.97119
2321,0.028261,0.036806,0.970579
2337,0.028017,0.047427,0.976683
2353,0.029604,0.042422,0.968382
2368,0.027284,0.041201,0.973021
2384,0.029238,0.041567,0.972288
2400,0.029604,0.04291,0.971068
2415,0.029238,0.043032,0.966184
2431,0.030214,0.0423,0.969603
2447,0.030703,0.037417,0.968992
2462,0.028993,0.042544,0.96887
2478,0.029604,0.044253,0.968504
2493,0.027773,0.03998,0.972899
2509,0.027895,0.042178,0.968504
2525,0.031557,0.040469,0.973265
2540,0.029238,0.039736,0.971312
2556,0.030092,0.042544,0.966184
2572,0.028871,0.036196,0.972288
2587,0.030336,0.045352,0.969603
2603,0.029726,0.043154,0.969236
2618,0.030581,0.046939,0.971922
2634,0.029116,0.042056,0.973997
2650,0.028627,0.045596,0.969358
2665,0.031191,0.039004,0.969481
2681,0.02704,0.042788,0.974242
2697,0.033388,0.042422,0.971556
2712,0.036562,0.038638,0.967283
2728,0.030458,0.046695,0.97766
2743,0.023866,0.039492,0.969725
2759,0.030214,0.043277,0.966551
2775,0.032412,0.040713,0.971678
2790,0.024965,0.043643,0.969114
2806,0.031435,0.042666,0.963133
2822,0.024477,0.044131,0.969358
2837,0.028017,0.041567,0.973509
2853,0.032412,0.042178,0.969847
2868,0.032412,0.04169,0.96826
2884,0.026064,0.042422,0.971922
2900,0.02704,0.044497,0.970701
2915,0.029238,0.044131,0.967894
2931,0.025941,0.04523,0.970701
2947,0.028993,0.03998,0.970579
2962,0.028017,0.04169,0.967039
2978,0.027406,0.046451,0.970579
2993,0.03229,0.042544,0.962888
3009,0.031069,0.046206,0.970213
3025,0.027162,0.043032,0.967527
3040,0.030336,0.042056,0.971678
3056,0.031191,0.042788,0.9718
3071,0.027284,0.041567,0.971068
3087,0.031069,0.04291,0.971068
3103,0.02704,0.043154,0.970091
3118,0.025697,0.044497,0.973021
3134,0.030214,0.04169,0.970091
3150,0.026796,0.043887,0.972655
3165,0.029604,0.040103,0.969847
3181,0.028261,0.04169,0.967283
3196,0.028993,0.042544,0.969847
3212,0.031801,0.043521,0.96826
3228,0.030581,0.044864,0.968138
3243,0.029726,0.041812,0.974852
3259,0.030092,0.044619,0.9718
3275,0.030092,0.044742,0.969969
3290,0.02704,0.044986,0.970823
3306,0.026064,0.044497,0.973265
3322,0.026918,0.040469,0.965818
3337,0.026796,0.041079,0.971678
3353,0.032412,0.044497,0.968626
3369,0.028993,0.038393,0.967039
3384,0.029726,0.038638,0.966673
3400,0.030092,0.044742,0.973265
3415,0.030214,0.044619,0.968992
3431,0.024721,0.040469,0.973021
3447,0.030458,0.044864,0.968626
3462,0.027529,0.040469,0.972288
3478,0.029482,0.044253,0.969114
3493,0.02997,0.04169,0.969603
3509,0.029726,0.03998,0.970945
3525,0.026186,0.043765,0.972044
3540,0.027895,0.038393,0.966917
3556,0.030703,0.038149,0.969358
3572,0.032045,0.041323,0.958616
3587,0.031923,0.043032,0.969847
3603,0.028139,0.0423,0.968382
3618,0.025087,0.037661,0.973143
3634,0.024721,0.045962,0.973021
3650,0.029848,0.042666,0.962766
3665,0.031191,0.03583,0.969725
3681,0.032656,0.044619,0.963621
3697,0.02936,0.041934,0.971312
3712,0.027895,0.0423,0.974242
3728,0.025087,0.038149,0.966551
3744,0.028383,0.043643,0.970091
3759,0.029604,0.038149,0.97119
3775,0.028993,0.038882,0.967039
3790,0.033754,0.050967,0.982177
3806,0.03229,0.043887,0.979125
3822,0.029726,0.033754,0.964475
3837,0.025819,0.04523,0.969969
3853,0.029116,0.052677,0.96533
3869,0.034243,0.041812,0.972899
3884,0.029604,0.035952,0.971068
3900,0.027651,0.051334,0.970213
3915,0.029726,0.045962,0.969236
3931,0.027406,0.030825,0.969725
3947,0.02997,0.033999,0.972288
3962,0.028993,0.052066,0.967649
3978,0.029116,0.046329,0.97119
3994,0.027529,0.02936,0.968504
4009,0.026796,0.044497,0.970701
4025,0.022768,0.055973,0.971434
4040,0.0235,0.04877,0.968626
4056,0.029238,0.042666,0.962644
4072,0.036074,0.039736,0.972655
4087,0.030458,0.04291,0.974974
4103,0.030825,0.038149,0.975829
4119,0.03229,0.041812,0.963865
4134,0.025819,0.038638,0.968504
4150,0.030214,0.039858,0.966551
4165,0.027529,0.043521,0.971678
4181,0.029604,0.04291,0.965818
4197,0.030336,0.037905,0.978514
4212,0.029116,0.043399,0.965452
4228,0.031923,0.045718,0.971434
4244,0.032045,0.042666,0.965574
4259,0.025941,0.04523,0.97412
4275,0.028383,0.038271,0.96594
4290,0.025575,0.037417,0.966184
4306,0.030092,0.038516,0.967161
4322,0.026552,0.044375,0.975462
4337,0.026552,0.044986,0.970335
4353,0.032656,0.03998,0.956662
4369,0.025331,0.042788,0.967649
4384,0.028993,0.049258,0.969725
4400,0.028749,0.047916,0.970579
4415,0.029726,0.037783,0.969236
4431,0.027651,0.038271,0.967405
4447,0.031069,0.047671,0.968626
4462,0.029116,0.05109,0.971922
4478,0.027162,0.041934,0.968626
4494,0.02997,0.041079,0.972166
4509,0.031557,0.041079,0.970701
4525,0.028627,0.04291,0.966673
4541,0.026918,0.044619,0.967283
4556,0.027162,0.043643,0.973021
4572,0.032167,0.04938,0.970457
4587,0.028993,0.043765,0.970701
4603,0.027284,0.039126,0.971312
4619,0.02704,0.044497,0.969236
4634,0.028261,0.036196,0.97241
4650,0.028139,0.036562,0.970213
4665,0.030336,0.036806,0.967405
4681,0.032534,0.044864,0.968626
4697,0.030458,0.044986,0.970335
4712,0.028017,0.036196,0.964353
4728,0.025331,0.043277,0.96826
4744,0.029238,0.043277,0.965208
4759,0.030947,0.040469,0.96887
4775,0.028261,0.034487,0.970945
4791,0.026674,0.038393,0.972899
4806,0.031801,0.037051,0.970091
4822,0.028871,0.04584,0.963987
4837,0.027406,0.043032,0.973021
4853,0.030703,0.037295,0.965208
4869,0.029116,0.039736,0.969725
4884,0.028017,0.043643,0.975096
4900,0.028749,0.044131,0.971678
4915,0.030092,0.041445,0.970335
4931,0.030336,0.042056,0.972288
4947,0.02936,0.040713,0.967161
4962,0.027284,0.042544,0.971678
4978,0.02704,0.039126,0.966551
4994,0.030947,0.044497,0.970701
5009,0.02936,0.044742,0.969969
5025,0.026918,0.044742,0.972777
5040,0.029116,0.044009,0.965574
5056,0.030336,0.037173,0.971068
5072,0.028383,0.038149,0.972777
5087,0.029482,0.042666,0.971678
5103,0.028993,0.043032,0.974486
5119,0.027773,0.042056,0.972044
5134,0.031923,0.044253,0.96594
5150,0.027406,0.042666,0.9718
5165,0.026552,0.045596,0.967649
5181,0.027895,0.042666,0.970701
5197,0.02936,0.043399,0.971434
5212,0.030336,0.040225,0.967283
5228,0.030092,0.039858,0.96826
5244,0.031679,0.038516,0.971068
5259,0.029116,0.03998,0.969236
5275,0.025941,0.040713,0.968748
5291,0.028017,0.045352,0.96533
5306,0.028139,0.042056,0.967405
5322,0.02704,0.040469,0.968382
5337,0.029848,0.040713,0.967649
5353,0.035219,0.040713,0.967771
5369,0.028993,0.044742,0.967894
5384,0.02997,0.039858,0.972044
5400,0.02997,0.037051,0.968748
5415,0.027773,0.037783,0.969236
5431,0.029116,0.040347,0.973265
5447,0.031435,0.03937,0.96826
5462,0.028627,0.041567,0.967039
5478,0.029726,0.037539,0.971556
5494,0.028505,0.039736,0.967527
5509,0.028383,0.04523,0.97412
5525,0.029848,0.0423,0.967771
5540,0.02936,0.039736,0.973875
5556,0.025453,0.03998,0.97473
5572,0.032656,0.040835,0.969603
5587,0.031313,0.044864,0.971068
5603,0.0329,0.039492,0.965086
5619,0.027406,0.042056,0.973143
5634,0.031069,0.042056,0.969481
5650,0.028139,0.040469,0.968992
5665,0.029726,0.044131,0.971312
5681,0.030458,0.040591,0.966795
5697,0.029604,0.040225,0.973021
5712,0.033999,0.042788,0.964842
5728,0.02643,0.041567,0.973753
5744,0.032412,0.043521,0.966673
5759,0.030092,0.03998,0.971312
5775,0.033022,0.042666,0.966184
5791,0.028383,0.040835,0.965208
5806,0.029116,0.045474,0.967039
5822,0.032412,0.045108,0.969481
5838,0.031923,0.042544,0.970579
5853,0.025697,0.046817,0.972044
5869,0.026674,0.040835,0.967039
5884,0.032045,0.041567,0.970945
5900,0.025575,0.039614,0.967405
5915,0.038516,0.076115,0.977416
5931,0.02997,0.041812,0.984374
5947,0.029848,0.050967,0.961057
5963,0.031679,0.043643,0.967527
5978,0.028383,0.040713,0.982543
5994,0.02936,0.039736,0.96887
6009,0.024354,0.042178,0.977538
6025,0.026674,0.036318,0.968504
6040,0.025209,0.040591,0.970335
6056,0.029848,0.048648,0.973265
6072,0.026796,0.044131,0.969236
6088,-0.028017,0.047061,1
6103,0.029604,0.070622,1
6119,0.014344,0.010682,0.960325
6134,0.038027,0.055484,0.988891
6150,0.031679,0.02936,0.973387
6165,0.026796,0.038638,0.976073
6181,0.026308,0.040347,0.966429
6197,0.030092,0.03937,0.96533
6213,0.032534,0.043887,0.966673
6228,0.031557,0.048892,0.964597
6244,0.032656,0.039492,0.976195
6259,0.027284,0.039736,0.967039
6275,0.026674,0.046573,0.969236
6290,0.029604,0.038638,0.971068
6306,0.030581,0.041323,0.968016
6322,0.030703,0.046329,0.973509
6338,0.031191,0.041323,0.969603
6353,0.02643,0.042788,0.972288
6369,0.028383,0.044864,0.96826
6384,0.02936,0.039614,0.964475
6400,0.030092,0.040835,0.976439
6416,0.029604,0.041445,0.970335
6431,0.028261,0.040347,0.973387
6447,0.030703,0.046084,0.972899
6463,0.028505,0.040347,0.96887
6478,0.028627,0.040347,0.970823
6494,0.032412,0.046695,0.967527
6509,0.030947,0.039492,0.968748
6525,0.026796,0.044497,0.969969
6540,0.027406,0.042178,0.968504
6556,0.028017,0.047549,0.969603
6572,0.028871,0.043032,0.975707
6588,0.028627,0.042422,0.972655
6603,0.02936,0.041934,0.969847
6619,0.028993,0.044375,0.970579
6634,0.029848,0.042422,0.971678
6650,0.028261,0.035342,0.966184
6666,0.029116,0.04169,0.97241
6681,0.026674,0.045108,0.975218
6697,0.030092,0.041934,0.965086
6713,0.028261,0.040591,0.975462
6728,0.031435,0.038638,0.966673
6744,0.030092,0.043277,0.968382
6759,0.026796,0.044009,0.96826
6775,0.028261,0.04291,0.969481
6791,0.030458,0.042666,0.973509
6806,0.027529,0.046329,0.969969
6822,0.025331,0.043277,0.965818
6838,0.029238,0.038516,0.971312
6853,0.028139,0.039858,0.967283
6869,0.029604,0.041201,0.968992
6885,0.028505,0.041445,0.965696
6900,0.028261,0.039614,0.972166
6916,0.028017,0.036318,0.970091
6931,0.02997,0.043887,0.969969
6947,0.030336,0.047183,0.972166
6963,0.026552,0.045474,0.964964
6978,0.026796,0.046573,0.97412
6994,0.031679,0.037173,0.965696
7009,0.025819,0.044497,0.973997
7025,0.028139,0.040469,0.967527
7041,0.027651,0.043521,0.974974
7056,0.028017,0.044619,0.970213
7072,0.025087,0.038516,0.971068
7088,0.030825,0.041812,0.973509
7103,0.031313,0.043032,0.963865
7119,0.026796,0.036929,0.96887
7134,0.026552,0.04169,0.973265
7150,0.030703,0.044497,0.965696
7166,0.031923,0.039614,0.971312
7181,0.029726,0.041445,0.969969
7197,0.030092,0.044864,0.969358
7213,0.027529,0.042178,0.967771
7228,0.028627,0.044497,0.968016
7244,0.02936,0.03644,0.971556
7259,0.028749,0.041567,0.970823
7275,0.028017,0.043032,0.973509
7291,0.028261,0.045352,0.969847
7306,0.025331,0.042422,0.969358
7322,0.026186,0.037417,0.973021
7338,0.030458,0.042422,0.969236
7353,0.02643,0.041934,0.972655
7369,0.029604,0.042056,0.968138
7385,0.028505,0.043399,0.975462
7400,0.028017,0.039614,0.970701
7416,0.029726,0.043887,0.972533
7431,0.029604,0.040957,0.967771
7447,0.027651,0.041934,0.968016
7463,0.02704,0.042422,0.975584
7478,0.032167,0.043887,0.971678
7494,0.028017,0.043154,0.96887
7509,0.028749,0.040835,0.969847
7525,0.026796,0.040713,0.964964
7541,0.028627,0.041812,0.973631
7556,0.029116,0.038882,0.967527
7572,0.028749,0.043277,0.970091
7588,0.02936,0.038516,0.970823
7603,0.028749,0.047671,0.969847
7619,0.028139,0.037905,0.97119
7634,0.030703,0.039736,0.97241
7650,0.031191,0.040957,0.968138
7666,0.027284,0.042788,0.977782
7681,0.028261,0.041201,0.969358
7697,0.028871,0.038393,0.965086
7713,0.032045,0.043887,0.969236
7728,0.029482,0.038638,0.971678
7744,0.029604,0.040591,0.968504
7759,0.02997,0.044375,0.971434
7775,0.028139,0.042788,0.966673
7791,0.030581,0.04523,0.969481
7806,0.030825,0.04169,0.970213
7822,0.028627,0.03937,0.967894
7838,0.027284,0.044253,0.968138
7853,0.031557,0.03876,0.972777
7869,0.030947,0.039736,0.973021
7885,0.029604,0.041934,0.973509
7900,0.031313,0.043643,0.966307
7916,0.033388,0.040835,0.969481
7931,0.029604,0.037783,0.964475
7947,0.028993,0.044497,0.967405
7963,0.027895,0.042788,0.967649
7978,0.027651,0.040469,0.973265
7994,0.028627,0.042056,0.965818
8010,0.028017,0.042056,0.968626
8025,0.029238,0.048526,0.972288
8041,0.022645,0.036196,0.972288
8056,0.024843,0.047183,0.967771
8072,0.029848,0.043277,0.968382
8088,0.02997,0.047549,0.971068
8103,0.031313,0.041323,0.968992
8119,0.031313,0.042788,0.972899
