23,0.01117,0.291339,-0.975462
39,0.004578,0.290972,-0.971922
54,0.010804,0.292681,-0.987182
70,0.009095,0.295123,-0.984374
86,0.019105,0.304401,-0.974242
101,0.019593,0.308796,-0.982055
117,0.012879,0.313435,-0.975462
132,0.013123,0.318318,-0.973387
148,0.016664,0.315388,-0.964109
164,0.018739,0.314167,-0.960813
180,0.020204,0.315266,-0.971556
195,0.023744,0.313679,-0.982421
211,0.01996,0.306232,-0.982299
226,0.01996,0.296832,-0.967894
242,0.021303,0.283892,-0.978881
257,0.025819,0.277422,-0.980712
273,0.020692,0.257035,-0.991455
289,0.021303,0.270341,-0.986938
304,0.019227,0.269487,-0.978758
320,0.021547,0.265092,-0.988158
336,0.019105,0.282671,-0.982543
351,0.019716,0.269975,-0.98474
367,0.024965,0.284868,-0.974364
382,0.019471,0.286089,-0.984862
398,0.023134,0.27791,-0.98181
414,0.019838,0.27791,-0.983519
429,0.025209,0.279009,-0.977049
445,0.021303,0.294024,-0.97412
461,0.023256,0.291949,-0.97766
476,0.026064,0.290972,-0.979491
492,0.02289,0.271562,-0.986327
507,0.017518,0.288897,-0.980956
523,0.022157,0.291461,-0.979979
539,0.020204,0.292437,-0.981078
555,0.021669,0.289507,-0.975462
570,0.024843,0.288653,-0.987548
586,0.021058,0.288409,-0.982055
601,0.022645,0.292926,-0.979003
617,0.018495,0.29024,-0.976195
632,0.017152,0.2867,-0.985473
648,0.021913,0.293902,-0.975829
664,0.020692,0.301349,-0.978026
680,0.020204,0.303546,-0.981566
695,0.019471,0.301715,-0.976317
711,0.020814,0.301471,-0.978026
726,0.020204,0.294146,-0.979003
742,0.148996,0.382897,-0.941281
758,0.013978,0.128975,-1
773,0.028017,0.27437,-0.984252
789,0.020692,0.280962,-0.983397
804,-0.000061,0.288287,-0.979735
820,0.014955,0.300128,-0.976195
836,0.022401,0.301959,-0.972288
851,0.008973,0.255204,-0.986938
867,0.019349,0.268022,-0.985717
883,0.008606,0.278398,-0.98181
898,0.016908,0.276445,-0.986327
914,0.01996,0.275346,-0.982299
930,0.022279,0.273759,-0.981322
945,0.02643,0.27791,-0.984252
961,0.022401,0.272905,-0.981322
976,0.021547,0.270707,-0.98413
992,0.021791,0.28377,-0.982299
1008,0.015565,0.262772,-0.984618
1023,0.024599,0.263505,-0.983519
