21,0.031923,0.990234,0.184643
36,0.028749,0.988281,0.191357
52,0.030214,1,0.19331
68,0.029726,0.989135,0.191845
84,0.031801,0.985351,0.190502
99,0.035219,0.990112,0.191235
115,0.033999,0.993042,0.190624
130,0.031435,0.993164,0.188915
146,0.030703,0.984374,0.190014
162,0.032656,0.988158,0.190747
177,0.031435,0.991699,0.191967
193,0.031557,0.984496,0.191845
209,0.030581,0.980712,0.191357
224,0.027284,0.994629,0.192578
240,0.028505,0.987548,0.189648
255,0.032412,0.992675,0.195263
271,0.032778,0.992919,0.19038
287,0.028383,0.984008,0.192822
302,0.031435,0.990112,0.190014
318,0.029238,0.986327,0.191357
334,0.02936,0.99353,0.190624
349,0.031557,0.989745,0.194165
365,0.032656,0.992553,0.193066
381,0.034243,0.992919,0.1927
396,0.029116,0.994506,0.195141
412,0.027895,0.992187,0.195874
427,0.02936,0.991699,0.195263
443,0.033266,0.984618,0.190014
459,0.02643,0.995117,0.191967
474,0.032167,0.993042,0.197949
490,0.029238,0.986694,0.191235
505,0.029482,0.992675,0.1927
521,0.032045,0.985961,0.193676
537,0.030336,0.990112,0.1927
552,0.031801,0.990112,0.193432
568,0.033022,0.990478,0.192822
584,0.032045,0.991088,0.190624
599,0.033022,0.990966,0.194531
615,0.033754,0.988403,0.191723
630,0.03229,0.9906,0.192089
646,0.030703,0.993042,0.194653
662,0.032778,0.982665,0.194409
677,0.035708,0.993286,0.189404
693,-0.002625,1,0.129219
709,0.016664,0.984862,0.206617
724,0.022523,1,0.231032
740,0.025819,1,0.258011
755,0.055118,1,0.208082
771,0.035219,1,0.18391
787,0.02936,1,0.194287
802,0.024965,1,0.166087
818,0.022401,1,0.141549
834,0.033144,1,0.11164
849,0.020082,0.986938,0.102118
865,0.056095,0.968504,0.11811
880,0.036684,0.939571,0.126412
896,0.045962,0.94421,0.13691
912,0.028383,0.961179,0.110419
927,0.037417,1,0.104804
943,0.03229,1,0.080022
958,0.021303,1,0.075627
974,0.031069,1,0.061954
990,0.017396,0.987792,0.060001
1006,0.017762,0.959958,0.049991
1021,0.02643,0.965452,0.035952
1037,0.020936,0.969236,0.021547
1052,0.024354,0.983153,0.023622
1068,0.036074,1,0.015687
1084,0.028261,1,0.04938
1099,0.01996,1,0.056705
1115,0.028627,1,0.02936
1131,0.0517,1,-0.031801
1146,0.022157,1,-0.01056
1162,0.003479,0.981566,-0.036074
1177,0.036074,0.97534,-0.053653
1193,0.03351,1,-0.015809
1208,0.02936,1,-0.039248
1224,0.033877,1,-0.072087
1240,0.034243,1,-0.080877
1255,0.034609,1,-0.063297
1271,0.036562,1,-0.069157
1287,0.042666,1,-0.085515
1302,0.037905,0.983886,-0.047549
1318,0.039736,1,-0.050357
1334,0.018251,1,-0.081243
1349,0.022523,1,-0.086614
1365,-0.009217,1,-0.130806
1380,0.031557,1,-0.152658
1396,0.031923,1,-0.171824
1412,0.042788,1,-0.178172
1427,0.017884,0.969725,-0.195263
1443,0.032656,0.920039,-0.18037
1459,0.028871,0.966917,-0.177074
1474,0.034487,1,-0.191235
1490,0.031679,1,-0.213819
1505,0.036196,1,-0.227004
1521,0.025575,1,-0.256913
1537,0.031069,1,-0.281694
1552,0.030458,0.974852,-0.286578
1568,0.015687,0.944821,-0.270341
1584,0.027773,0.935421,-0.252518
1599,0.039492,0.932735,-0.269243
1615,0.037539,0.924678,-0.26265
1630,-0.00238,0.968382,-0.283404
1646,0.028993,0.97412,-0.311603
1662,0.030703,0.979613,-0.324178
1678,0.016419,1,-0.359214
1693,0.01996,1,-0.363853
1709,0.029238,1,-0.360923
1724,0.024843,0.998779,-0.344442
1740,0.028017,0.96472,-0.373497
1755,0.036318,0.970579,-0.359458
1771,0.026064,0.970457,-0.374351
1787,0.021181,0.994262,-0.427211
1802,0.016175,0.933101,-0.431484
1818,0.011048,0.925533,-0.445035
1834,0.031923,0.898553,-0.47592
1849,0.012025,0.88659,-0.465788
1865,0.018617,0.873772,-0.488982
1880,0.025087,0.878777,-0.495208
1896,0.010682,0.883538,-0.503388
1912,0.047305,0.892449,-0.492034
