You entered a buffer length of 100
  1.015016,   0.378811,  -0.431728,   1.083501,   0.334310,   0.947826,  -0.344564,   1.458768,   0.038760,   0.942190,  -0.221754,   0.322835
  0.961668,   0.389461,  -0.431728,   1.083501,   0.409144,   0.950609,  -0.344564,   1.458768,   0.091619,   0.942792,  -0.221754,   0.322835
  0.913935,   0.399644,  -0.431728,   1.083501,   0.443570,   0.953617,  -0.344564,   1.458768,   0.114204,   0.944026,  -0.221754,   0.322835
  0.898553,   0.409661,  -0.431728,   1.083501,   0.451383,   0.956470,  -0.344564,   1.458768,   0.113471,   0.945036,  -0.221754,   0.322835
  0.896112,   0.419712,  -0.431728,   1.083501,   0.446133,   0.959131,  -0.344564,   1.458768,   0.112250,   0.945713,  -0.221754,   0.322835
  0.891961,   0.429855,  -0.431728,   1.083501,   0.439663,   0.962057,  -0.344564,   1.458768,   0.112739,   0.946538,  -0.221754,   0.313557
  0.869865,   0.439835,  -0.431728,   1.083501,   0.421107,   0.964785,  -0.344564,   1.458768,   0.111274,   0.947363,  -0.221754,   0.313557
  0.859733,   0.449774,  -0.431728,   1.083501,   0.409510,   0.967309,  -0.344564,   1.458768,   0.095038,   0.948337,  -0.221754,   0.313557
  0.838979,   0.458907,  -0.431728,   1.083501,   0.405725,   0.968650,  -0.344564,   1.458768,   0.074651,   0.947334,  -0.221754,   0.313557
  0.834829,   0.468582,  -0.431728,   1.083501,   0.413661,   0.968061,  -0.344564,   1.458768,   0.059513,   0.944344,  -0.221754,   0.313557
  0.842031,   0.478769,  -0.431728,   1.083501,   0.450528,   0.968166,  -0.344564,   1.299823,   0.049258,   0.941806,  -0.221754,   0.273637
  0.826894,   0.488818,  -0.431728,   1.083501,   0.556491,   0.970781,  -0.344564,   1.158091,   0.080999,   0.942494,  -0.221754,   0.161692
  0.792468,   0.498277,  -0.431728,   1.083501,   0.618873,   0.974848,  -0.344564,   1.098883,   0.088567,   0.945830,  -0.221754,   0.154123
  0.764146,   0.507599,  -0.431728,   1.083501,   0.627297,   0.980313,  -0.344564,   1.098883,   0.077214,   0.951166,  -0.221754,   0.154123
  0.763780,   0.516803,  -0.431728,   1.083501,   0.632424,   0.987117,  -0.344564,   1.098883,   0.049502,   0.958470,  -0.221754,   0.154123
  0.765489,   0.526623,  -0.431728,   1.083501,   0.673930,   0.995057,  -0.344564,   1.098883,   0.018129,   0.967038,  -0.221754,   0.154123
  0.762681,   0.536686,  -0.431728,   1.083501,   0.685406,   1.003047,  -0.344564,   1.098883,   0.017884,   0.975769,  -0.221754,   0.154123
  0.755234,   0.546753,  -0.431728,   1.083501,   0.699933,   1.011099,  -0.344564,   1.098883,   0.016786,   0.984550,  -0.221754,   0.154123
  0.727522,   0.557242,  -0.431728,   1.083501,   0.727522,   1.021325,  -0.344564,   1.098883,   0.041445,   0.994835,  -0.221754,   0.154123
  0.690899,   0.566175,  -0.431728,   1.083501,   0.783190,   1.027726,  -0.344564,   1.098883,   0.066715,   1.002106,  -0.221754,   0.154123
  0.504364,   0.573537,  -0.431728,   1.083501,   0.829457,   1.033856,  -0.344564,   1.098883,   0.135689,   1.010084,  -0.221754,   0.154123
  0.455899,   0.580432,  -0.431728,   1.083501,   0.846792,   1.041514,  -0.344564,   1.098883,   0.163279,   1.020055,  -0.221754,   0.163279
  0.393396,   0.586570,  -0.431728,   1.083501,   0.859855,   1.048766,  -0.344564,   1.098883,   0.201245,   1.030060,  -0.221754,   0.201245
  0.395227,   0.592978,  -0.431728,   1.083501,   0.902704,   1.055741,  -0.344564,   1.098883,   0.142038,   1.038662,  -0.221754,   0.201245
  0.450650,   0.599590,  -0.431728,   1.083501,   0.953977,   1.063590,  -0.344564,   1.098883,   0.008729,   1.047322,  -0.221754,   0.201245
  0.411829,   0.606371,  -0.431728,   1.083501,   0.956540,   1.075898,  -0.344564,   1.098883,   0.030092,   1.061841,  -0.221754,   0.201245
  0.278887,   0.611671,  -0.431728,   1.083501,   0.963987,   1.086169,  -0.344564,   1.098883,   0.140939,   1.075494,  -0.221754,   0.201245
  0.178417,   0.616599,  -0.431728,   1.083501,   0.979369,   1.093532,  -0.344564,   1.098883,   0.186352,   1.085794,  -0.221754,   0.201245
  0.120796,   0.621432,  -0.431728,   1.083501,   0.964842,   1.100442,  -0.344564,   1.098883,   0.172679,   1.095337,  -0.221754,   0.201245
  0.031435,   0.625751,  -0.431728,   1.083501,   0.992187,   1.106850,  -0.344564,   1.098883,   0.115302,   1.104142,  -0.221754,   0.201245
 -0.066838,   0.629374,  -0.431728,   1.083501,   0.953000,   1.111611,  -0.344564,   1.098883,   0.150705,   1.111871,  -0.221754,   0.201245
 -0.207227,   0.631619,  -0.384972,   1.083501,   0.927730,   1.115232,  -0.344564,   1.098883,   0.165232,   1.118577,  -0.221754,   0.201245
 -0.319294,   0.632276,  -0.325032,   1.083501,   0.908442,   1.117539,  -0.344564,   1.098883,   0.196728,   1.124550,  -0.221754,   0.201245
 -0.387414,   0.631364,  -0.387414,   1.083501,   0.897577,   1.115637,  -0.344564,   1.098883,   0.189526,   1.125829,  -0.221754,   0.201245
 -0.419398,   0.630421,  -0.419398,   1.083501,   0.839590,   1.113425,  -0.344564,   1.098883,   0.195874,   1.126431,  -0.221754,   0.201245
 -0.441494,   0.628648,  -0.441494,   1.083501,   0.791125,   1.110079,  -0.344564,   1.098883,   0.199658,   1.126441,  -0.221754,   0.201245
 -0.502899,   0.625710,  -0.502899,   1.083501,   0.725569,   1.104190,  -0.344564,   1.098883,   0.206372,   1.123388,  -0.221754,   0.206372
